group_number,day,batch_number,brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
1,Tuesday,3,17658.0,sold,219900.0,2.0,1.0,0.01,1835742.0,Boston,Massachusetts,2128.0,559.0,2022-02-25
1,Tuesday,3,84203.0,sold,299900.0,1.0,1.0,0.19,685242.0,Swampscott,Massachusetts,1907.0,728.0,2022-03-30
1,Tuesday,3,65592.0,sold,275000.0,1.0,1.0,0.17,1076114.0,Weymouth,Massachusetts,2188.0,800.0,2022-03-30
1,Tuesday,3,22758.0,sold,280000.0,3.0,2.0,0.12,512313.0,Brockton,Massachusetts,2301.0,1152.0,2022-04-08
1,Tuesday,3,53016.0,sold,269900.0,2.0,1.0,0.17,1213294.0,Brockton,Massachusetts,2301.0,665.0,2022-04-07
1,Tuesday,3,35602.0,sold,249900.0,2.0,1.0,0.17,1717100.0,Brockton,Massachusetts,2301.0,977.0,2022-04-07
1,Tuesday,3,22655.0,sold,300000.0,4.0,2.0,0.14,1619822.0,Brockton,Massachusetts,2301.0,1590.0,2022-03-31
1,Tuesday,3,65592.0,sold,249900.0,2.0,1.0,0.2,1787048.0,Weymouth,Massachusetts,2188.0,852.0,2021-12-08
1,Tuesday,3,16829.0,sold,299000.0,2.0,1.0,0.07,259876.0,Weymouth,Massachusetts,2188.0,748.0,2021-10-29
1,Tuesday,3,80052.0,sold,198000.0,2.0,1.0,0.01,1553815.0,Brockton,Massachusetts,2301.0,893.0,2021-10-26
1,Tuesday,3,69573.0,sold,299000.0,2.0,1.0,0.12,698997.0,Brockton,Massachusetts,2301.0,1338.0,2021-11-12
1,Tuesday,3,15611.0,sold,299900.0,3.0,1.0,0.19,602013.0,Brockton,Massachusetts,2302.0,1088.0,2021-12-23
1,Tuesday,3,33714.0,sold,289900.0,2.0,1.0,0.34,1301662.0,Brockton,Massachusetts,2302.0,912.0,2021-12-22
1,Tuesday,3,24031.0,sold,289000.0,1.0,1.0,0.4,385429.0,Brockton,Massachusetts,2302.0,1195.0,2021-12-17
1,Tuesday,3,16142.0,sold,289900.0,3.0,1.0,0.25,1229206.0,Brockton,Massachusetts,2302.0,1316.0,2021-12-15
1,Tuesday,3,10732.0,sold,179900.0,1.0,1.0,0.23,370640.0,Brockton,Massachusetts,2302.0,605.0,2021-12-03
1,Tuesday,3,101097.0,sold,300000.0,3.0,2.0,0.18,695410.0,Brockton,Massachusetts,2302.0,2137.0,2021-11-30
1,Tuesday,3,42253.0,sold,299900.0,3.0,2.0,0.48,1396430.0,Brockton,Massachusetts,2302.0,1366.0,2021-11-01
1,Tuesday,3,21177.0,sold,234900.0,6.0,2.0,0.43,845209.0,Brockton,Massachusetts,2301.0,2585.0,2022-03-04
1,Tuesday,3,84533.0,sold,160000.0,1.0,1.0,0.3,1315667.0,Rockland,Massachusetts,2370.0,665.0,2021-11-02
1,Tuesday,3,52960.0,sold,199900.0,2.0,2.0,0.23,356051.0,Rockland,Massachusetts,2370.0,1148.0,2021-11-04
1,Tuesday,3,84340.0,sold,219900.0,2.0,1.0,4.47,58027.0,Rockland,Massachusetts,2370.0,936.0,2021-11-05
1,Tuesday,3,17655.0,sold,289900.0,2.0,2.0,0.08,1297308.0,Braintree,Massachusetts,2184.0,1008.0,2021-12-16
1,Tuesday,3,48536.0,sold,159900.0,1.0,1.0,4.47,191584.0,Rockland,Massachusetts,2370.0,640.0,2022-01-28
1,Tuesday,3,53016.0,sold,275000.0,2.0,1.0,0.04,1563790.0,Lynn,Massachusetts,1902.0,766.0,2022-02-14
1,Tuesday,3,53189.0,sold,259000.0,1.0,1.0,0.15,439106.0,Salem,Massachusetts,1970.0,772.0,2022-01-07
1,Tuesday,3,16232.0,sold,165000.0,1.0,1.0,0.27,885643.0,Lynn,Massachusetts,1902.0,316.0,2022-01-26
1,Tuesday,3,15937.0,sold,298400.0,3.0,1.0,0.41,775026.0,Avon,Massachusetts,2322.0,1382.0,2022-03-15
1,Tuesday,3,72273.0,sold,285000.0,3.0,2.0,0.76,1197643.0,East Bridgewater,Massachusetts,2333.0,1698.0,2022-03-18
1,Tuesday,3,53016.0,sold,239000.0,1.0,1.0,0.33,1087408.0,Hanover,Massachusetts,2339.0,804.0,2022-03-11
1,Tuesday,3,53570.0,sold,249900.0,2.0,1.0,0.26,787410.0,Hanson,Massachusetts,2341.0,1042.0,2022-03-25
1,Tuesday,3,91824.0,sold,249990.0,3.0,1.0,0.96,1494001.0,Hanson,Massachusetts,2341.0,1530.0,2022-01-24
1,Tuesday,3,76769.0,sold,300000.0,2.0,1.0,1.7,872225.0,Abington,Massachusetts,2351.0,1008.0,2022-03-28
1,Tuesday,3,96800.0,sold,150000.0,1.0,1.0,0.16,1609879.0,Abington,Massachusetts,2351.0,956.0,2022-03-28
1,Tuesday,3,65999.0,sold,265900.0,2.0,1.0,1.0,10660.0,Easton,Massachusetts,2356.0,981.0,2022-04-15
1,Tuesday,3,14698.0,sold,179000.0,2.0,2.0,0.28,698001.0,Easton,Massachusetts,2356.0,1000.0,2022-02-28
1,Tuesday,3,57377.0,sold,249900.0,2.0,2.0,1.0,916903.0,Easton,Massachusetts,2356.0,1428.0,2021-10-29
1,Tuesday,3,33714.0,sold,229900.0,6.0,2.0,0.59,1054146.0,Easton,Massachusetts,2356.0,2376.0,2021-10-29
1,Tuesday,3,17658.0,sold,239000.0,3.0,1.0,0.13,386010.0,Norton,Massachusetts,2766.0,1026.0,2022-04-13
1,Tuesday,3,55384.0,sold,249000.0,2.0,1.0,0.15,19817.0,Plymouth,Massachusetts,2360.0,720.0,2021-10-18
1,Tuesday,3,51716.0,sold,200000.0,2.0,1.0,0.07,1453054.0,Halifax,Massachusetts,2338.0,856.0,2022-04-01
1,Tuesday,3,53570.0,sold,124900.0,3.0,1.0,0.11,1666933.0,Halifax,Massachusetts,2338.0,840.0,2022-01-10
1,Tuesday,3,109265.0,sold,285000.0,3.0,2.0,0.16,15787.0,Brockton,Massachusetts,2301.0,1658.0,2021-10-19
1,Tuesday,3,68077.0,sold,264900.0,3.0,1.0,0.2,462545.0,Brockton,Massachusetts,2301.0,900.0,2021-10-29
1,Tuesday,3,53016.0,sold,247900.0,2.0,1.0,1.22,113756.0,Middleboro,Massachusetts,2346.0,1136.0,2021-11-03
1,Tuesday,3,13973.0,sold,275000.0,4.0,1.0,0.96,1585867.0,East Bridgewater,Massachusetts,2333.0,1580.0,2021-11-30
1,Tuesday,3,53016.0,sold,275000.0,3.0,1.0,0.06,600197.0,Taunton,Massachusetts,2780.0,1270.0,2021-10-26
1,Tuesday,3,51716.0,sold,225000.0,1.0,1.0,0.18,19384.0,Bridgewater,Massachusetts,2324.0,616.0,2021-12-20
1,Tuesday,3,81831.0,sold,280000.0,4.0,1.0,0.13,1170425.0,Brockton,Massachusetts,2301.0,1176.0,2021-11-19
1,Tuesday,3,30515.0,sold,236000.0,1.0,1.0,0.95,197615.0,Easton,Massachusetts,2356.0,932.0,2021-12-24
1,Tuesday,3,92661.0,sold,299900.0,3.0,2.0,0.19,522894.0,Brockton,Massachusetts,2302.0,1400.0,2021-12-30
1,Tuesday,3,53016.0,sold,289900.0,3.0,1.0,0.08,1668640.0,Taunton,Massachusetts,2780.0,900.0,2022-01-03
1,Tuesday,3,68756.0,sold,230000.0,2.0,2.0,0.03,894292.0,West Bridgewater,Massachusetts,2379.0,1344.0,2022-01-10
1,Tuesday,3,52660.0,sold,65000.0,2.0,1.0,0.02,20148.0,Taunton,Massachusetts,2780.0,1026.0,2022-01-05
1,Tuesday,3,52660.0,sold,249900.0,3.0,1.0,0.17,578273.0,Norton,Massachusetts,2766.0,1272.0,2022-01-18
1,Tuesday,3,30493.0,sold,277500.0,6.0,2.0,1.45,1416987.0,East Bridgewater,Massachusetts,2333.0,2084.0,2022-01-26
1,Tuesday,3,65592.0,sold,295000.0,2.0,1.0,0.21,1313069.0,Avon,Massachusetts,2322.0,1215.0,2022-02-10
1,Tuesday,3,58507.0,sold,220000.0,3.0,2.0,0.18,1428104.0,Brockton,Massachusetts,2301.0,1308.0,2022-02-23
1,Tuesday,3,81784.0,sold,295000.0,2.0,1.0,0.13,894723.0,Brockton,Massachusetts,2302.0,1095.0,2022-02-22
1,Tuesday,3,84533.0,sold,299900.0,2.0,1.0,0.13,561411.0,Brockton,Massachusetts,2302.0,672.0,2022-02-22
1,Tuesday,3,89478.0,sold,199900.0,1.0,1.0,0.18,919647.0,Norton,Massachusetts,2766.0,720.0,2022-02-18
1,Tuesday,3,53016.0,sold,250000.0,2.0,1.0,0.17,341918.0,Brockton,Massachusetts,2302.0,766.0,2022-02-28
1,Tuesday,3,90000.0,sold,115000.0,3.0,2.0,0.11,892948.0,Taunton,Massachusetts,2780.0,1320.0,2022-03-01
1,Tuesday,3,22655.0,sold,255000.0,2.0,1.0,0.15,955961.0,Brockton,Massachusetts,2302.0,664.0,2022-03-15
1,Tuesday,3,55379.0,sold,199000.0,3.0,1.0,0.17,1486787.0,Brockton,Massachusetts,2302.0,882.0,2022-03-23
1,Tuesday,3,33858.0,sold,274900.0,3.0,1.0,0.18,1815350.0,Brockton,Massachusetts,2302.0,912.0,2022-01-14
1,Tuesday,3,52660.0,sold,275000.0,1.0,1.0,0.11,1139748.0,Norton,Massachusetts,2766.0,900.0,2022-03-31
1,Tuesday,3,15937.0,sold,299900.0,3.0,2.0,0.25,829246.0,Middleboro,Massachusetts,2346.0,1456.0,2022-02-28
1,Tuesday,3,44149.0,sold,279800.0,3.0,2.0,0.18,34368.0,Middleboro,Massachusetts,2346.0,1635.0,2022-02-02
1,Tuesday,3,22664.0,sold,249000.0,3.0,1.0,0.38,282078.0,Norton,Massachusetts,2766.0,864.0,2022-04-05
1,Tuesday,3,79168.0,sold,300000.0,3.0,2.0,0.29,342419.0,Bridgewater,Massachusetts,2324.0,1471.0,2022-04-01
1,Tuesday,3,22655.0,sold,299000.0,4.0,2.0,0.55,858904.0,Whitman,Massachusetts,2382.0,2218.0,2022-04-12
1,Tuesday,3,95032.0,sold,298800.0,2.0,1.0,0.16,780941.0,Rockland,Massachusetts,2370.0,990.0,2022-02-25
1,Tuesday,3,65839.0,sold,299900.0,4.0,2.0,0.62,1390870.0,Easton,Massachusetts,2375.0,2041.0,2022-03-09
1,Tuesday,3,83430.0,sold,299900.0,3.0,2.0,0.38,1002613.0,West Bridgewater,Massachusetts,2379.0,1748.0,2022-03-28
1,Tuesday,3,79168.0,sold,289900.0,2.0,1.0,0.12,652263.0,Carver,Massachusetts,2330.0,660.0,2021-10-28
1,Tuesday,3,81604.0,sold,269900.0,2.0,1.0,0.08,1609481.0,Wareham,Massachusetts,2571.0,1003.0,2021-10-25
1,Tuesday,3,107925.0,sold,49000.0,3.0,2.0,0.02,970856.0,Wareham,Massachusetts,2538.0,798.0,2021-10-22
1,Tuesday,3,16192.0,sold,245000.0,1.0,1.0,0.06,1169270.0,Wareham,Massachusetts,2532.0,696.0,2021-11-01
1,Tuesday,3,95032.0,sold,285000.0,2.0,1.0,0.05,12109.0,Wareham,Massachusetts,2571.0,856.0,2021-11-01
1,Tuesday,3,73938.0,sold,229900.0,2.0,1.0,0.69,1575918.0,Wareham,Massachusetts,2571.0,744.0,2021-11-12
1,Tuesday,3,12729.0,sold,275000.0,2.0,1.0,0.11,1667271.0,Wareham,Massachusetts,2571.0,704.0,2021-11-12
1,Tuesday,3,85568.0,sold,189000.0,3.0,1.0,0.17,18470.0,Plymouth,Massachusetts,2360.0,1462.0,2021-11-12
1,Tuesday,3,10732.0,sold,182500.0,1.0,1.0,0.05,114473.0,Wareham,Massachusetts,2571.0,384.0,2021-11-12
1,Tuesday,3,27384.0,sold,139900.0,2.0,2.0,0.11,598532.0,Carver,Massachusetts,2330.0,980.0,2021-11-05
1,Tuesday,3,24027.0,sold,269900.0,2.0,1.0,0.3,1757366.0,Wareham,Massachusetts,2538.0,884.0,2021-11-05
1,Tuesday,3,12953.0,sold,299800.0,2.0,1.0,0.24,1265064.0,Whitman,Massachusetts,2382.0,1090.0,2021-10-22
1,Tuesday,3,10732.0,sold,299900.0,4.0,1.0,0.21,1565111.0,Wareham,Massachusetts,2571.0,1455.0,2021-11-22
1,Tuesday,3,14698.0,sold,139900.0,2.0,1.0,0.14,937218.0,Wareham,Massachusetts,2538.0,650.0,2021-11-18
1,Tuesday,3,53064.0,sold,249000.0,2.0,1.0,0.24,1297434.0,Bourne,Massachusetts,2532.0,917.0,2021-11-17
1,Tuesday,3,24029.0,sold,189000.0,3.0,1.0,0.3,1212832.0,Wareham,Massachusetts,2538.0,960.0,2021-11-17
1,Tuesday,3,48981.0,sold,199900.0,2.0,1.0,0.12,13549.0,Wareham,Massachusetts,2538.0,740.0,2021-11-15
1,Tuesday,3,107988.0,sold,299900.0,2.0,1.0,0.09,1354441.0,Wareham,Massachusetts,2576.0,836.0,2022-01-11
1,Tuesday,3,11500.0,sold,289900.0,2.0,1.0,0.16,848120.0,Wareham,Massachusetts,2538.0,768.0,2022-01-21
1,Tuesday,3,10732.0,sold,245000.0,2.0,1.0,0.15,894052.0,Wareham,Massachusetts,2571.0,753.0,2022-01-14
1,Tuesday,3,12929.0,sold,299900.0,3.0,1.0,0.46,792954.0,Bourne,Massachusetts,2532.0,950.0,2022-01-13
1,Tuesday,3,52660.0,sold,199900.0,2.0,1.0,0.43,1446734.0,Carver,Massachusetts,2330.0,864.0,2022-02-04
1,Tuesday,3,16142.0,sold,299900.0,2.0,1.0,0.5,1667289.0,Carver,Massachusetts,2330.0,576.0,2022-02-04
1,Tuesday,3,24031.0,sold,299000.0,2.0,1.0,0.15,115598.0,Plymouth,Massachusetts,2360.0,768.0,2022-02-02
1,Tuesday,3,14698.0,sold,299900.0,2.0,1.0,0.27,1510849.0,Wareham,Massachusetts,2576.0,950.0,2022-02-18
1,Tuesday,3,52960.0,sold,299000.0,2.0,1.0,0.11,1308273.0,Wareham,Massachusetts,2558.0,802.0,2022-02-15
1,Tuesday,3,5287.0,sold,219000.0,2.0,1.0,0.04,1667572.0,Wareham,Massachusetts,2571.0,640.0,2022-02-10
1,Tuesday,3,89099.0,sold,85000.0,1.0,1.0,0.03,1670148.0,Wareham,Massachusetts,2571.0,624.0,2022-03-03
1,Tuesday,3,9967.0,sold,99900.0,2.0,2.0,0.17,956174.0,Carver,Massachusetts,2330.0,1344.0,2022-03-03
1,Tuesday,3,16192.0,sold,269000.0,1.0,1.0,0.19,1032259.0,Carver,Massachusetts,2330.0,390.0,2021-11-30
1,Tuesday,3,45987.0,sold,139500.0,2.0,2.0,0.11,733140.0,Carver,Massachusetts,2330.0,1024.0,2021-11-30
1,Tuesday,3,74413.0,sold,224900.0,1.0,1.0,0.22,1311058.0,Middleboro,Massachusetts,2346.0,665.0,2021-11-30
1,Tuesday,3,33556.0,sold,279000.0,2.0,2.0,67.17,1285962.0,Bourne,Massachusetts,2532.0,1188.0,2022-03-25
1,Tuesday,3,90198.0,sold,249000.0,3.0,3.0,0.71,831522.0,East Sandwich,Massachusetts,2537.0,1083.0,2022-04-07
1,Tuesday,3,81889.0,sold,249900.0,2.0,1.0,0.14,77403.0,Wareham,Massachusetts,2538.0,696.0,2022-01-10
1,Tuesday,3,5631.0,sold,224900.0,2.0,1.0,0.16,1230186.0,Wareham,Massachusetts,2538.0,792.0,2021-10-20
1,Tuesday,3,92896.0,sold,289000.0,2.0,2.0,67.17,524047.0,Monument Beach,Massachusetts,2553.0,1127.0,2022-03-07
1,Tuesday,3,54638.0,sold,289900.0,2.0,2.0,67.17,1053443.0,Bourne,Massachusetts,2532.0,1188.0,2021-11-17
1,Tuesday,3,24036.0,sold,274000.0,4.0,2.0,0.5,696535.0,Wareham,Massachusetts,2536.0,1500.0,2021-11-03
1,Tuesday,3,22742.0,sold,259900.0,1.0,1.0,0.07,765454.0,Plymouth,Massachusetts,2360.0,483.0,2021-11-12
1,Tuesday,3,53147.0,sold,279000.0,3.0,1.0,0.28,1446592.0,Wareham,Massachusetts,2558.0,902.0,2021-11-24
1,Tuesday,3,106054.0,sold,230000.0,2.0,1.0,0.09,1446832.0,Wareham,Massachusetts,2558.0,760.0,2021-12-22
1,Tuesday,3,103462.0,sold,230000.0,2.0,1.0,0.09,1446832.0,Wareham,Massachusetts,2571.0,760.0,2021-12-22
1,Tuesday,3,14933.0,sold,289900.0,3.0,1.0,0.3,1288542.0,Mashpee,Massachusetts,2649.0,1052.0,2021-12-21
1,Tuesday,3,52607.0,sold,289500.0,2.0,2.0,29.98,1437458.0,Bourne,Massachusetts,2532.0,1862.0,2022-02-18
1,Tuesday,3,22742.0,sold,300000.0,2.0,1.0,0.13,270584.0,Marion,Massachusetts,2738.0,700.0,2022-03-25
1,Tuesday,3,83419.0,sold,285000.0,3.0,1.0,0.11,1136381.0,Wareham,Massachusetts,2571.0,730.0,2022-03-25
1,Tuesday,3,13774.0,sold,278000.0,3.0,2.0,0.11,600182.0,Carver,Massachusetts,2330.0,1344.0,2022-01-28
1,Tuesday,3,52660.0,sold,269900.0,4.0,1.0,0.09,1121837.0,Wareham,Massachusetts,2576.0,1222.0,2022-01-27
1,Tuesday,3,79013.0,sold,269900.0,2.0,1.0,0.08,1609481.0,Wareham,Massachusetts,2558.0,1003.0,2021-10-25
1,Tuesday,3,92863.0,sold,219900.0,2.0,1.0,0.17,1708118.0,Sagamore,Massachusetts,2561.0,616.0,2021-11-29
1,Tuesday,3,24031.0,sold,299000.0,4.0,1.0,0.14,893072.0,Plymouth,Massachusetts,2360.0,1568.0,2021-11-19
1,Tuesday,3,28483.0,sold,239000.0,1.0,1.0,0.09,1230272.0,Wareham,Massachusetts,2532.0,961.0,2021-10-19
1,Tuesday,3,24556.0,sold,279900.0,2.0,1.0,0.23,12959.0,Wareham,Massachusetts,2571.0,680.0,2021-10-21
1,Tuesday,3,22742.0,sold,229900.0,2.0,1.0,0.15,131823.0,Wareham,Massachusetts,2571.0,1005.0,2022-02-04
1,Tuesday,3,16192.0,sold,269000.0,2.0,1.0,0.14,76071.0,Plymouth,Massachusetts,2360.0,960.0,2021-12-29
1,Tuesday,3,53064.0,sold,275000.0,3.0,1.0,0.37,1446940.0,Sandwich,Massachusetts,2537.0,912.0,2022-02-28
1,Tuesday,3,28468.0,sold,229900.0,2.0,1.0,0.15,1032234.0,Middleboro,Massachusetts,2346.0,558.0,2021-12-21
1,Tuesday,3,55379.0,sold,269000.0,2.0,2.0,29.98,1072444.0,Bourne,Massachusetts,2532.0,1294.0,2022-03-04
1,Tuesday,3,90000.0,sold,179900.0,2.0,1.0,0.11,427517.0,Wareham,Massachusetts,2576.0,784.0,2022-03-28
1,Tuesday,3,90198.0,sold,290000.0,3.0,1.0,0.23,955601.0,Hyannis,Massachusetts,2601.0,1104.0,2021-11-10
1,Tuesday,3,53016.0,sold,299900.0,2.0,2.0,0.28,1540276.0,Plymouth,Massachusetts,2360.0,1318.0,2022-03-10
1,Tuesday,3,10264.0,sold,279900.0,3.0,2.0,0.28,1119281.0,Fairhaven,Massachusetts,2719.0,1320.0,2021-12-23
1,Tuesday,3,108009.0,sold,249000.0,2.0,1.0,0.27,731833.0,South Yarmouth,Massachusetts,2664.0,948.0,2021-12-23
1,Tuesday,3,55379.0,sold,299900.0,1.0,1.0,0.19,750562.0,Hyannis,Massachusetts,2601.0,480.0,2021-12-28
1,Tuesday,3,106054.0,sold,299000.0,3.0,1.0,0.09,439150.0,Wareham,Massachusetts,2532.0,616.0,2021-12-28
1,Tuesday,3,103462.0,sold,299000.0,2.0,1.0,0.09,439150.0,Wareham,Massachusetts,2571.0,616.0,2021-12-28
1,Tuesday,3,24027.0,sold,300000.0,2.0,1.0,0.1,1565148.0,Mattapoisett,Massachusetts,2739.0,676.0,2022-01-21
1,Tuesday,3,69711.0,sold,230000.0,2.0,1.0,0.2,473441.0,Barnstable,Massachusetts,2601.0,808.0,2021-12-03
1,Tuesday,3,30140.0,sold,179000.0,2.0,1.0,0.21,1052956.0,Dennis Port,Massachusetts,2639.0,492.0,2022-04-08
1,Tuesday,3,80619.0,sold,199999.0,3.0,1.0,0.1,1418338.0,Fairhaven,Massachusetts,2719.0,824.0,2022-03-29
1,Tuesday,3,100741.0,sold,172000.0,1.0,1.0,1.0,1355322.0,West Dennis,Massachusetts,2670.0,574.0,2021-10-28
1,Tuesday,3,107940.0,sold,299000.0,2.0,2.0,3.0,596461.0,Harwich,Massachusetts,2645.0,994.0,2021-11-30
1,Tuesday,3,16829.0,sold,299000.0,2.0,1.0,0.27,596953.0,West Yarmouth,Massachusetts,2673.0,848.0,2021-11-15
1,Tuesday,3,55379.0,sold,249900.0,3.0,1.0,0.22,482028.0,Barnstable,Massachusetts,2601.0,975.0,2021-12-30
1,Tuesday,3,17881.0,sold,275000.0,4.0,2.0,0.28,1566611.0,South Yarmouth,Massachusetts,2664.0,1313.0,2022-01-14
1,Tuesday,3,100741.0,sold,299900.0,2.0,2.0,0.28,115599.0,South Yarmouth,Massachusetts,2664.0,1175.0,2022-02-10
1,Tuesday,3,108009.0,sold,175000.0,2.0,2.0,200.0,702776.0,Yarmouth Port,Massachusetts,2675.0,1092.0,2021-11-02
1,Tuesday,3,52661.0,sold,185000.0,1.0,1.0,1.5,478978.0,Truro,Massachusetts,2652.0,250.0,2021-12-30
1,Tuesday,3,54638.0,sold,299000.0,1.0,1.0,0.71,1290100.0,North Truro,Massachusetts,2652.0,384.0,2021-12-17
1,Tuesday,3,90216.0,sold,199900.0,1.0,1.0,1.82,213326.0,North Truro,Massachusetts,2652.0,216.0,2021-11-23
1,Tuesday,3,38539.0,sold,299900.0,2.0,2.0,12.9,764772.0,Orleans,Massachusetts,2653.0,1169.0,2022-03-31
1,Tuesday,3,60390.0,sold,299000.0,2.0,2.0,12.58,1428194.0,Orleans,Massachusetts,2653.0,1300.0,2022-02-23
1,Tuesday,3,10847.0,sold,259900.0,1.0,1.0,0.35,1812067.0,Provincetown,Massachusetts,2657.0,190.0,2022-04-15
1,Tuesday,3,54635.0,sold,170000.0,2.0,1.0,5.52,637243.0,Wellfleet,Massachusetts,2667.0,570.0,2022-01-31
1,Tuesday,3,90216.0,sold,266000.0,1.0,1.0,0.75,1305602.0,Truro,Massachusetts,2666.0,271.0,2022-02-11
1,Tuesday,3,54635.0,sold,259000.0,2.0,2.0,0.19,598851.0,South Yarmouth,Massachusetts,2664.0,1200.0,2022-03-31
1,Tuesday,3,97989.0,sold,225000.0,2.0,1.0,9148.0,437186.0,South Dennis,Massachusetts,2660.0,552.0,2021-11-12
1,Tuesday,3,81928.0,sold,165000.0,2.0,2.0,0.11,112872.0,Attleboro,Massachusetts,2703.0,960.0,2022-04-11
1,Tuesday,3,105309.0,sold,242500.0,3.0,1.0,2.8,1277841.0,Dighton,Massachusetts,2715.0,1146.0,2022-03-30
1,Tuesday,3,27146.0,sold,299000.0,2.0,1.0,0.1,1121704.0,Fairhaven,Massachusetts,2719.0,1463.0,2022-02-25
1,Tuesday,3,107947.0,sold,275000.0,1.0,1.0,1.73,1505375.0,Wellfleet,Massachusetts,2667.0,553.0,2022-02-24
1,Tuesday,3,79168.0,sold,179900.0,2.0,2.0,0.08,385298.0,Attleboro,Massachusetts,2703.0,1100.0,2021-11-30
1,Tuesday,3,50992.0,sold,239000.0,2.0,2.0,0.12,1380466.0,Fall River,Massachusetts,2721.0,937.0,2021-10-22
1,Tuesday,3,91725.0,sold,275000.0,3.0,1.0,0.14,341898.0,Fall River,Massachusetts,2721.0,1266.0,2021-12-15
1,Tuesday,3,50992.0,sold,207000.0,4.0,1.0,0.12,1609586.0,Fall River,Massachusetts,2721.0,1203.0,2021-12-15
1,Tuesday,3,53570.0,sold,99900.0,2.0,1.0,0.22,1685887.0,Fall River,Massachusetts,2721.0,930.0,2021-12-14
1,Tuesday,3,28468.0,sold,289900.0,6.0,2.0,0.07,1425631.0,Fall River,Massachusetts,2721.0,1339.0,2021-12-14
1,Tuesday,3,94864.0,sold,299900.0,2.0,2.0,0.1,619300.0,Fall River,Massachusetts,2721.0,1234.0,2021-12-09
1,Tuesday,3,53570.0,sold,299900.0,3.0,1.0,0.24,1577036.0,Fall River,Massachusetts,2721.0,1618.0,2022-01-27
1,Tuesday,3,16142.0,sold,290000.0,4.0,2.0,0.06,1229259.0,Fall River,Massachusetts,2720.0,1760.0,2021-12-30
1,Tuesday,3,68114.0,sold,239000.0,2.0,1.0,1.9,16617.0,Dennis Port,Massachusetts,2639.0,952.0,2021-12-14
1,Tuesday,3,99220.0,sold,269900.0,3.0,1.0,0.17,453353.0,Fall River,Massachusetts,2723.0,1473.0,2022-03-24
1,Tuesday,3,18369.0,sold,239900.0,2.0,2.0,0.05,463053.0,Fall River,Massachusetts,2723.0,1092.0,2022-03-11
1,Tuesday,3,63646.0,sold,199900.0,2.0,1.0,0.14,1048629.0,Somerset,Massachusetts,2725.0,816.0,2022-04-15
1,Tuesday,3,81784.0,sold,225000.0,2.0,1.0,0.2,1361462.0,Somerset,Massachusetts,2725.0,950.0,2021-11-16
1,Tuesday,3,49283.0,sold,254000.0,3.0,1.0,0.14,1725240.0,Somerset,Massachusetts,2726.0,1092.0,2022-02-25
1,Tuesday,3,10264.0,sold,289000.0,3.0,1.0,0.1,1557054.0,New Bedford,Massachusetts,2740.0,1387.0,2022-04-08
1,Tuesday,3,68060.0,sold,250000.0,3.0,2.0,0.13,1809021.0,New Bedford,Massachusetts,2740.0,1324.0,2022-04-08
1,Tuesday,3,44149.0,sold,239800.0,1.0,1.0,0.04,1540003.0,New Bedford,Massachusetts,2740.0,792.0,2022-04-06
1,Tuesday,3,44149.0,sold,289900.0,6.0,2.0,0.07,1257100.0,New Bedford,Massachusetts,2740.0,2128.0,2022-03-31
1,Tuesday,3,63442.0,sold,279900.0,5.0,2.0,0.08,1335354.0,New Bedford,Massachusetts,2740.0,1379.0,2022-03-31
1,Tuesday,3,91824.0,sold,199000.0,3.0,2.0,0.14,1052813.0,New Bedford,Massachusetts,2740.0,1383.0,2022-03-30
1,Tuesday,3,109452.0,sold,299900.0,3.0,1.0,0.29,435820.0,New Bedford,Massachusetts,2740.0,1498.0,2022-03-25
1,Tuesday,3,16142.0,sold,289900.0,3.0,2.0,0.08,200671.0,New Bedford,Massachusetts,2740.0,1421.0,2022-03-24
1,Tuesday,3,17811.0,sold,299900.0,4.0,2.0,0.12,1256116.0,New Bedford,Massachusetts,2740.0,2484.0,2022-03-18
1,Tuesday,3,24707.0,sold,167900.0,3.0,2.0,0.07,1434324.0,New Bedford,Massachusetts,2740.0,1003.0,2022-03-18
1,Tuesday,3,4646.0,sold,294900.0,3.0,3.0,0.07,1491090.0,New Bedford,Massachusetts,2740.0,1650.0,2022-03-08
1,Tuesday,3,32882.0,sold,299000.0,4.0,2.0,0.08,1127164.0,New Bedford,Massachusetts,2740.0,1989.0,2022-03-07
1,Tuesday,3,81889.0,sold,274900.0,2.0,1.0,0.06,645336.0,New Bedford,Massachusetts,2740.0,1029.0,2022-03-04
1,Tuesday,3,38461.0,sold,300000.0,3.0,1.0,0.08,342718.0,New Bedford,Massachusetts,2740.0,1374.0,2022-03-03
1,Tuesday,3,73938.0,sold,269900.0,2.0,2.0,0.79,1313496.0,Acushnet,Massachusetts,2743.0,1332.0,2022-03-09
1,Tuesday,3,5567.0,sold,275000.0,2.0,1.0,0.22,1353556.0,Acushnet,Massachusetts,2743.0,944.0,2022-02-15
1,Tuesday,3,106886.0,sold,299000.0,1.0,1.0,0.71,1470555.0,Acushnet,Massachusetts,2743.0,896.0,2022-01-06
1,Tuesday,3,52960.0,sold,300000.0,3.0,2.0,0.09,764266.0,Acushnet,Massachusetts,2743.0,1041.0,2021-12-30
